"","state","name","ncesID","acfrs_original_name"
"919","MA","Georgetown Public Schools","2505220","georgetown town schs"
"920","MA","Gloucester Public Schools","2505280","gloucester public sch"
"921","MA","Grafton Public Schools","2505370","grafton sch dept"
"922","MA","Granby Public Schools","2505400","granby town sch"
"923","MA","Greater New Bedford Regional Vocational Technical High School","2508440",NA
"924","MA","Greenfield Public Schools","2505490","greenfield public schools"
"925","MA","Groton-Dunstable Regional","2505500","groton-dunstable reg sch dist"
"926","MA","Hadley Public Schools","2505580","hadley town sch"
"927","MA","Halifax Public Schools","2505610","halifax town schs"
"928","MA","Hamilton-Wenham Regional","2505670","hamilton-wenham reg school dist"
"929","MA","Hampshire Regional School District","2505740","hampshire reg sch dist"
"930","MA","Hancock Public Schools","2505760","hancock town schs"
"931","MA","Hanover Public Schools","2505790","hanover town schs"
"932","MA","Harvard Public Schools","2505880","harvard town sch"
"933","MA","Hatfield Public Schools","2505940","hatfield town schools"
"934","MA","Haverhill Public Schools","2505970","haverhill city sch"
"935","MA","Hawlemont Regional","2506000","hawlemont reg elem sch dist"
"936","MA","Hingham Public Schools","2506090","hingham town schs"
"937","MA","Holbrook Public Schools","2506150","holbrook public schs"
"938","MA","Holland Public Schools","2506210","holland town sch"
"939","MA","Holliston Public Schools","2506240","holliston public schools"
"940","MA","Holyoke Public Schools","2506270","holyoke city sch"
"941","MA","Hopedale Public Schools","2506300","hopedale town schs"
"942","MA","Hopkinton Public Schools","2506330","hopkinton town schools"
"943","MA","Hudson Public Schools","2506390","hudson town sch"
"944","MA","Hull Public Schools","2506420","hull town sch"
"945","MA","Ipswich Public Schools","2506480","ipswich town schs"
"946","MA","King Philip Regional","2506510","king philip reg sch dist"
"947","MA","Kingston Public Schools","2506540","kingston town schs"
"948","MA","Lawrence Public Schools","2506660","lawrence city schools"
"949","MA","Lee Public Schools","2506690","lee town sch"
"950","MA","Leicester Public Schools","2506720","leicester town schs"
"951","MA","Lenox Public Schools","2506750","lenox town sch"
"952","MA","Leominster Public Schools","2506780","leominster city sch"
"953","MA","Leverett Public Schools","2506810","leverett elem sch"
"954","MA","Lexington Public Schools","2506840","lexington public schools"
"955","MA","Lincoln Public Schools","2506900","lincoln town schools"
"956","MA","Lincoln-Sudbury Regional","2506930","lincoln-sudbury reg sch dist"
"957","MA","Littleton Public Schools","2506960","littleton town sch"
"958","MA","Longmeadow Public Schools","2506990","longmeadow town schools"
"959","MA","Lowell Public Schools","2507020","lowell city sch"
"960","MA","Ludlow Public Schools","2507050","ludlow town sch"
"961","MA","Lunenburg Public Schools","2507080","lunenburg town schs"
"962","MA","Lynn Public Schools","2507110","lynn city sch"
"963","MA","Lynnfield Public Schools","2507140","lynnfield public schools"
"964","MA","Malden Public Schools","2507170","malden city schs"
"965","MA","Manchester Essex Regional School District","2500067","manchester essex regional school district"
"966","MA","Mansfield Public Schools","2507230","mansfield town schs"
"967","MA","Marblehead Public Schools","2507260","marblehead town schs"
"968","MA","Marion Public Schools","2507290","marion public schs"
"969","MA","Marlborough Public Schools","2507320","marlborough public schs"
"970","MA","Masconomet Regional School District","2507410","masconomet reg sch dist"
"971","MA","Mashpee Public Schools","2507440","mashpee public school"
"972","MA","Mattapoisett Public Schools","2507470","mattapoisett public sch"
"973","MA","Maynard Public Schools","2507500","maynard public schools"
"974","MA","Medfield Public Schools","2507530","medfield public schs"
"975","MA","Medford Public Schools","2507560","medford public sch"
"976","MA","Medway Public Schools","2507590","medway public schools"
"977","MA","Melrose Public Schools","2507620","melrose public schs"
"978","MA","Methuen Public Schools","2507740","methuen city schools"
"979","MA","Middleborough Public Schools","2507770","middleborough town sch"
"980","MA","Middleton Public Schools","2507830","middleton town schs"
"981","MA","Milford Public Schools","2507860","milford town schs"
"982","MA","Millbury Public Schools","2507890","millbury public schs"
"983","MA","Millis Public Schools","2507920","millis town schools"
"984","MA","Milton Public Schools","2507980","milton public schs"
"985","MA","Minuteman Regional Vocational School Districtational School","2507985","minute man voc-tech sch dist"
"986","MA","Mohawk Trail Regional School District","2507990","mohawk trail reg sch dist"
"987","MA","Monson Public Schools","2508040","monson town sch"
"988","MA","Mount Greylock Regional School District","2508160","mt greylock reg sch dist"
"989","MA","Nahant Public Schools","2508220","nahant town sch"
"990","MA","Nantucket Public Schools","2508250","nantucket town schs"
"991","MA","Nashoba Valley Technical High School","2508320","nashoba valley tech"
