"","state.abb","state.name","id","geo_id","year","name","category","total_liabilities","current_liabilities","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","total_assets","current_assets","compensated_absences","expenses","revenues","unrestricted","population","median_hh_income_21","url"
"547","TX","Texas",38701,"4817000",2022,"corpus christi","General Purpose",1955699167,151263653,141067731,0,13937528,0,3881287980,585004945,48785499,633795570,799660967,NA,317863,59812,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Corpus%20Christi/TX%20Corpus%20Christi%202022.pdf"
"548","UT","Utah",41176,"4967000",2022,"salt lake city","General Purpose",4584725708,321170890,19818161,137880574,NA,NA,8619149234,1586998237,59108043,919484280,1120492703,170820725,199711,66658,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/UT/Salt%20Lake%20City/UT%20Salt%20Lake%20City%202022.pdf"
"549","NC","North Carolina",36708,"3775000",2022,"winston-salem","General Purpose",1160941196,53162489,89185304,0,1459209,0,2438535641,495112576,17642620,408422629,493591689,223602842,249562,54228,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Winston-Salem/NC%20Winston-Salem%202022.pdf"
"550","VA","Virginia",230207,"5101000",2022,"alexandria","General Purpose",1272250239,84381592,128183130,2004234,27746272,NA,2278795052,1195635957,29582414,947956309,988004390,287432449,159461,101162,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Alexandria/VA%20Alexandria%202022.pdf"
"551","WA","Washington",42942,"5374060",2022,"vancouver","General Purpose",196812353,59872780,15571990,62117186,22806455,NA,1960920234,674452825,16754681,411540951,510061437,404938502,190888,69993,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/Vancouver/WA%20Vancouver%202022.pdf"
"552","IA","Iowa",33329,"1912000",2022,"cedar rapids","General Purpose",744882531,149396390,21548385,NA,16679434,NA,2462563163,704290107,9489643,368715493,490431313,NA,137723,60977,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IA/Cedar%20Rapids/IA%20Cedar%20Rapids%202022.pdf"
"553","CA","California",31808,"0640130",2022,"lancaster","General Purpose",208414101,48157733,46286308,NA,8708789,NA,1262471972,178887936,NA,225356128,258166790,63883935,173511,64242,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Lancaster/CA%20Lancaster%202022.pdf"
"554","CA","California",31829,"0636770",2022,"irvine","General Purpose",202113000,117706000,36051000,0,8475000,0,3280729000,1347425000,18488000,393434000,395481000,NA,307665,105774,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Irvine/CA%20Irvine%202022.pdf"
"555","CA","California",31888,"0648354",2022,"modesto","General Purpose",758381147,102228811,249803716,0,29551870,0,2071052008,619560911,11962073,351189192,433850844,-74161219,218467,70469,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Modesto/CA%20Modesto%202022.pdf"
"556","CO","Colorado",31991,"0877290",2022,"thornton","General Purpose",328834591,64266018,3013918,22178303,6603237,NA,2022206729,76841190,10089168,200616368,354074260,469075699,141862,93873,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CO/Thornton/CO%20Thornton%202022.pdf"
"557","WA","Washington",39547,"5305210",2022,"bellevue","General Purpose",452584000,73166000,NA,79193000,22932000,NA,3613898000,931126000,15407000,459699000,668673000,560158000,151864,144274,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/Bellevue/WA%20Bellevue%202022.pdf"
"558","OH","Ohio",42939,"3901000",2022,"akron","General Purpose",1892579309,279736340,207499047,1517279,104869440,13392616,2952277380,434677701,NA,520328823,578888203,-354225813,190416,41628,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Akron/OH%20Akron%202022.pdf"
"559","AL","Alabama",31566,"0107000",2022,"birmingham","General Purpose",1754493000,239434000,671818000,192000,170442000,NA,1416975000,724213000,17444000,NA,0,-813727000,200646,36614,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AL/Birmingham/AL%20Birmingham%202022.pdf"
"560","ID","Idaho",32682,"1608830",2022,"boise","General Purpose",472982000,130517000,138187000,74689000,12226000,0,1862908000,415084000,9290000,460846000,522556000,247179000,235712,70217,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/ID/Boise/ID%20Boise%202022.pdf"
"561","GA","Georgia",42897,"1304000",2022,"atlanta","General Purpose",10576224000,543848000,619780000,0,884365000,0,19645055000,4166560000,35238000,2145173000,2842599000,-448596000,498722,74107,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/GA/Atlanta/GA%20Atlanta%202022.pdf"
"562","TX","Texas",38708,"4827000",2022,"fort worth","General Purpose",6295537000,455775000,2062436000,0,864008000,0,10340868000,1949983000,NA,2084882000,2084882000,-1487001000,918937,68235,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Fort%20Worth/TX%20Fort%20Worth%202022.pdf"
"563","TX","Texas",40881,"4841464",2022,"laredo","General Purpose",1494245564,118603456,187273236,0,172161855,0,2458780162,716861357,47515435,566188232,658183597,-189603707,255212,52438,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Laredo/TX%20Laredo%202022.pdf"
"564","AZ","Arizona",31636,"0455000",2022,"phoenix","General Purpose",14245771000,1734722000,4643155000,0,178162000,76657000,22002784000,1502403000,175436000,4586960000,5690209000,-1622633000,1608190,68435,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AZ/Phoenix/AZ%20Phoenix%202022.pdf"
"565","FL","Florida",32273,"1232000",2022,"hollywood","General Purpose",1279648729,86918441,495169863,NA,334203137,NA,1370050453,32297044,19889704,332711086,452138377,-760371644,153036,60490,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Hollywood/FL%20Hollywood%202022.pdf"
"566","MN","Minnesota",101973,"2758000",2022,"saint paul","General Purpose",1560656321,184362229,505862331,0,206080831,0,2744155395,638461226,NA,725291989,809267693,-258088853,311518,66098,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MN/Saint%20Paul/MN%20Saint%20Paul%202022.pdf"
"567","TX","Texas",38656,"4865000",2022,"san antonio","General Purpose",5928044000,582568000,454333000,0,811969000,0,9641978000,2956827000,NA,2578927000,3103890000,-881203000,1434367,54923,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/San%20Antonio/TX%20San%20Antonio%202022.pdf"
"568","WA","Washington",39553,"5363000",2022,"seattle","General Purpose",9298697000,786817000,996326000,324406000,537513000,0,18434864000,4095776000,15273000,4541941000,5619536000,NA,737018,110781,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/Seattle/WA%20Seattle%202022.pdf"
"569","WA","Washington",39559,"5370000",2022,"tacoma","General Purpose",2255596000,243345000,39926000,248402000,227442000,0,5963570000,1685560000,53190000,1185331000,1322919000,397987000,219175,77141,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/Tacoma/WA%20Tacoma%202022.pdf"
"570","IL","Illinois",32805,"1703012",2022,"aurora","General Purpose",890881785,77189535,509409000,20246952,92823000,NA,1277357383,457171897,20927000,330485243,369918762,-552932189,180526,83996,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IL/Aurora/IL%20Aurora%202022.pdf"
"571","IA","Iowa",71073,"1921000",2022,"des moines","General Purpose",993840693,135295458,42649067,0,27681903,0,2525762509,697972228,0,447465339,547257870,NA,214125,60693,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IA/Des%20Moines/IA%20Des%20Moines%202022.pdf"
"572","LA","Louisiana",1266697,"2255000",2020,"new orleans","General Purpose",2445685000,181362000,968753000,0,173245000,0,2456981000,0,55269000,996063000,1111062000,0,383998,46942,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/LA/New%20Orleans/LA%20New%20Orleans%202020.pdf"
"573","CA","California",101868,"0668000",2020,"san jose","General Purpose",7622101000,448264000,3383225000,0,976545000,715000,10853083000,0,93159000,2974619000,2880708000,-2569494000,1013221,126377,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/San%20Jose/CA%20San%20Jose%202020.pdf"
"574","CO","Colorado",1266289,"0820000",2020,"denver county","General Purpose",11288224000,713552000,1699959000,17721000,249680000,0,15522618000,0,197846000,3671950000,3707605000,0,715538,81630,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CO/Denver%20County/CO%20Denver%20County%202020.pdf"
"575","NY","New York",149470,"3611000",2020,"buffalo","General Purpose",2227222037,334346029,254162180,0,1228417474,0,1296635901,0,25739773,595949700,571727657,0,278301,40669,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Buffalo/NY%20Buffalo%202020.pdf"
"576","CO","Colorado",1266289,"0820000",2021,"denver county","General Purpose",12287597000,926765000,1764486000,65973000,253829000,0,17112420000,0,178399000,3707999000,4128337000,0,715538,81630,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CO/Denver%20County/CO%20Denver%20County%202021.pdf"
"577","CA","California",101868,"0668000",2021,"san jose","General Purpose",7908010000,586017000,3591797000,0,864874000,1062000,10872333000,0,96286000,2964920000,2726864000,-2755972000,1013221,126377,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/San%20Jose/CA%20San%20Jose%202021.pdf"
"578","LA","Louisiana",1266697,"2255000",2021,"new orleans","General Purpose",2846275000,229401000,862741000,0,172847000,0,3316709000,0,56039000,999856000,1323696000,0,383998,46942,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/LA/New%20Orleans/LA%20New%20Orleans%202021.pdf"
"579","NY","New York",149470,"3611000",2021,"buffalo","General Purpose",2288501912,468847185,62224319,0,1383997705,0,1448270111,0,27931111,594292830,652375871,0,278301,40669,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Buffalo/NY%20Buffalo%202021.pdf"
"580","CO","Colorado",1266289,"0820000",2022,"denver county","General Purpose",14054059000,1119786000,1454425000,156920000,244985000,0,20109860000,4479018000,209646000,3703766000,4136851000,0,715538,81630,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CO/Denver%20County/CO%20Denver%20County%202022.pdf"
"581","CA","California",101868,"0668000",2022,"san jose","General Purpose",6812578000,613669000,2342879000,2747000,778224000,1878000,11157765000,3369472000,92902000,2816732000,3086802000,-2278855000,1013221,126377,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/San%20Jose/CA%20San%20Jose%202022.pdf"
"582","LA","Louisiana",1266697,"2255000",2022,"new orleans","General Purpose",2749724000,217484000,1008184000,0,137415000,0,3442624000,585662000,58388000,1101042000,1400407000,-806803000,383998,46942,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/LA/New%20Orleans/LA%20New%20Orleans%202022.pdf"
"583","NY","New York",149470,"3611000",2022,"buffalo","General Purpose",2397811958,692117144,19726695,19434271,1312274426,0,1765148207,931323582,31714760,597406090,687523777,-1310999804,278301,40669,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Buffalo/NY%20Buffalo%202022.pdf"
