"","state.abb","state.name","id","year","name","category","total_liabilities","current_liabilities","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","total_assets","current_assets","compensated_absences","expenses","revenues","unrestricted","ncesID","name_nces","enrollment_20","fte_20","revenue_nces_20","expenditure_nces_20","enrollment_21","fte_21","revenue_nces_21","expenditure_nces_21","county","city","zip","zip4","locale","latitude","longitude","congresstional_code","metro_code","enrollment_22","fte_22","url"
"144","HI","Hawaii","71050",2021,"hawaii department of education","School District",574865545,318550496,0,0,0,0,3722990411,0,"87203670",3083226635,3314625554,0,"1500030","hawaii department of education",181088,12220.77,"3396555000","3214490000",176441,12145.4,"3241890000","3115265000","Honolulu County","Honolulu",96813,NA,"21-Suburb: Large",21.309338,-157.855285,1501,"1-Metropolitan Area",173178,12026.2,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/HI/Hawaii%20Department%20of%20Education/HI%20Hawaii%20Department%20of%20Education%202021.pdf"
"145","HI","Hawaii","71050",2022,"hawaii department of education","School District",603431402,391409881,0,0,0,0,4041519747,1774379964,NA,3284321634,3284321634,NA,"1500030","hawaii department of education",181088,12220.77,"3396555000","3214490000",176441,12145.4,"3241890000","3115265000","Honolulu County","Honolulu",96813,NA,"21-Suburb: Large",21.309338,-157.855285,1501,"1-Metropolitan Area",173178,12026.2,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/HI/Hawaii%20Department%20of%20Education/HI%20Hawaii%20Department%20of%20Education%202022.pdf"
"146","HI","Hawaii","71050",2023,"hawaii department of education","School District",688880536,447853595,NA,NA,NA,NA,4832357254,2389335331,"86800656",3653743794,4359132167,1810024573,"1500030","hawaii department of education",181088,12220.77,"3396555000","3214490000",176441,12145.4,"3241890000","3115265000","Honolulu County","Honolulu",96813,NA,"21-Suburb: Large",21.309338,-157.855285,1501,"1-Metropolitan Area",173178,12026.2,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/HI/Hawaii%20Department%20of%20Education/HI%20Hawaii%20Department%20of%20Education%202023.pdf"
"147","IL","Illinois","198265",2020,"chicago board of education","School District",27536280000,1138117000,14127342000,0,2554892000,0,9604959000,0,"0",8034274000,6953478000,0,"1709930","city of chicago sd 299",347484,21943.44,"6933320000","7130321000",341382,NA,"7446508000","7481077000","Cook County","Chicago",60602,"4413","11-City: Large",41.882233,-87.628809,1707,"1-Metropolitan Area",329836,22797.43,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/IL/Chicago%20Board%20of%20Education/IL%20Chicago%20Board%20of%20Education%202020.pdf"
"148","IL","Illinois","198265",2021,"chicago board of education","School District",29255897000,1076224000,15440803000,0,2908390000,0,9811425000,0,"0",9035395000,7484194000,0,"1709930","city of chicago sd 299",347484,21943.44,"6933320000","7130321000",341382,NA,"7446508000","7481077000","Cook County","Chicago",60602,"4413","11-City: Large",41.882233,-87.628809,1707,"1-Metropolitan Area",329836,22797.43,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/IL/Chicago%20Board%20of%20Education/IL%20Chicago%20Board%20of%20Education%202021.pdf"
"149","IL","Illinois","198265",2022,"chicago board of education","School District",29464982000,1271682000,14727410000,0,3304981000,0,10484207000,3288307000,"349324000",9159928000,8394133000,0,"1709930","city of chicago sd 299",347484,21943.44,"6933320000","7130321000",341382,NA,"7446508000","7481077000","Cook County","Chicago",60602,"4413","11-City: Large",41.882233,-87.628809,1707,"1-Metropolitan Area",329836,22797.43,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/IL/Chicago%20Board%20of%20Education/IL%20Chicago%20Board%20of%20Education%202022.pdf"
"150","IL","Illinois","198265",2023,"chicago board of education","School District",30130285000,1520113000,16011800000,NA,2442467000,NA,11057187000,3718807000,"363363000",9211089000,8844165000,-17470585000,"1709930","city of chicago sd 299",347484,21943.44,"6933320000","7130321000",341382,NA,"7446508000","7481077000","Cook County","Chicago",60602,"4413","11-City: Large",41.882233,-87.628809,1707,"1-Metropolitan Area",329836,22797.43,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/IL/Chicago%20Board%20of%20Education/IL%20Chicago%20Board%20of%20Education%202023.pdf"
"151","LA","Louisiana","76062",2020,"jefferson parish public school system","School District",1465097782,71202458,538799170,0,625990594,0,761926059,0,"21790916",682745988,670081371,0,"2200840","jefferson parish",49862,2362.9,"671932000","633269000",48160,2302.73,"730466000","665419000","Jefferson Parish","Harvey",70058,"3585","21-Suburb: Large",29.8864,-90.055,2202,"1-Metropolitan Area",46896,2186.31,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/LA/Jefferson%20Parish%20Public%20School%20System/LA%20Jefferson%20Parish%20Public%20School%20System%202020.pdf"
"152","LA","Louisiana","76062",2021,"jefferson parish public school system","School District",1594601621,78504670,641548785,0,659142753,0,819840853,0,"21323274",739875731,733998778,-780753730,"2200840","jefferson parish",49862,2362.9,"671932000","633269000",48160,2302.73,"730466000","665419000","Jefferson Parish","Harvey",70058,"3585","21-Suburb: Large",29.8864,-90.055,2202,"1-Metropolitan Area",46896,2186.31,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/LA/Jefferson%20Parish%20Public%20School%20System/LA%20Jefferson%20Parish%20Public%20School%20System%202021.pdf"
"153","LA","Louisiana","76062",2022,"jefferson parish public school system","School District",1254771469,109659627,287711839,0,558494795,0,1019884523,666512546,"18274237",772876334,897502814,0,"2200840","jefferson parish",49862,2362.9,"671932000","633269000",48160,2302.73,"730466000","665419000","Jefferson Parish","Harvey",70058,"3585","21-Suburb: Large",29.8864,-90.055,2202,"1-Metropolitan Area",46896,2186.31,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/LA/Jefferson%20Parish%20Public%20School%20System/LA%20Jefferson%20Parish%20Public%20School%20System%202022.pdf"
"154","LA","Louisiana","76062",2023,"jefferson parish public school system","School District",1474605997,154854067,485616911,NA,543526477,NA,1163896429,815470427,"17661458",808066810,902667130,-701708384,"2200840","jefferson parish",49862,2362.9,"671932000","633269000",48160,2302.73,"730466000","665419000","Jefferson Parish","Harvey",70058,"3585","21-Suburb: Large",29.8864,-90.055,2202,"1-Metropolitan Area",46896,2186.31,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/LA/Jefferson%20Parish%20Public%20School%20System/LA%20Jefferson%20Parish%20Public%20School%20System%202023.pdf"
"155","MA","Massachusetts","1267424",2020,"boston public schools","School District",0,0,975708000,0,1263944236,0,0,0,"0",1874077000,1874077000,0,"2502790","boston",50480,4406.39,"1550952000","1763526000",48112,4595.49,"1654669000","1919037000","Suffolk County","Roxbury",2119,NA,"11-City: Large",42.330141,-71.083712,2507,"1-Metropolitan Area",46169,4256.01,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/MA/Boston%20Public%20Schools/MA%20Boston%20Public%20Schools%202020.pdf"
"156","MA","Massachusetts","1267424",2021,"boston public schools","School District",0,0,756926000,0,1182277000,0,0,0,"0",2083935000,2083935000,0,"2502790","boston",50480,4406.39,"1550952000","1763526000",48112,4595.49,"1654669000","1919037000","Suffolk County","Roxbury",2119,NA,"11-City: Large",42.330141,-71.083712,2507,"1-Metropolitan Area",46169,4256.01,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/MA/Boston%20Public%20Schools/MA%20Boston%20Public%20Schools%202021.pdf"
"157","MA","Massachusetts","1267424",2022,"boston public schools","School District",0,0,594129250,0,1270608900,0,0,0,"0",2123695000,2123695000,-2249008000,"2502790","boston",50480,4406.39,"1550952000","1763526000",48112,4595.49,"1654669000","1919037000","Suffolk County","Roxbury",2119,NA,"11-City: Large",42.330141,-71.083712,2507,"1-Metropolitan Area",46169,4256.01,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/MA/Boston%20Public%20Schools/MA%20Boston%20Public%20Schools%202022.pdf"
"158","MD","Maryland","44313",2020,"baltimore city public school system","School District",426185000,301124000,0,0,0,0,1749100000,0,"54487000",1446826000,1711671000,0,"2400090","baltimore city public schools",79187,4932.9,"1708612000","1647371000",77856,5063.13,"1672842000","1609484000","Baltimore city","Baltimore",21202,NA,"11-City: Large",39.312016,-76.613209,2407,"1-Metropolitan Area",77807,5109.6,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/MD/Baltimore%20City%20Public%20School%20System/MD%20Baltimore%20City%20Public%20School%20System%202020.pdf"
"159","MD","Maryland","44313",2021,"baltimore city public school system","School District",441281000,323973000,0,0,0,0,1926747000,0,"63351000",1512821000,1672835000,0,"2400090","baltimore city public schools",79187,4932.9,"1708612000","1647371000",77856,5063.13,"1672842000","1609484000","Baltimore city","Baltimore",21202,NA,"11-City: Large",39.312016,-76.613209,2407,"1-Metropolitan Area",77807,5109.6,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/MD/Baltimore%20City%20Public%20School%20System/MD%20Baltimore%20City%20Public%20School%20System%202021.pdf"
"160","MD","Maryland","44313",2022,"baltimore city public school system","School District",496357000,369478000,0,0,120149000,0,2274861000,659719000,"66611000",1642729000,1937428000,198503000,"2400090","baltimore city public schools",79187,4932.9,"1708612000","1647371000",77856,5063.13,"1672842000","1609484000","Baltimore city","Baltimore",21202,NA,"11-City: Large",39.312016,-76.613209,2407,"1-Metropolitan Area",77807,5109.6,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/MD/Baltimore%20City%20Public%20School%20System/MD%20Baltimore%20City%20Public%20School%20System%202022.pdf"
"161","MD","Maryland","44313",2023,"baltimore city public school system","School District",537426000,420636000,NA,NA,20949000,NA,2454606000,886602000,"71403000",1908356000,2065556000,329876000,"2400090","baltimore city public schools",79187,4932.9,"1708612000","1647371000",77856,5063.13,"1672842000","1609484000","Baltimore city","Baltimore",21202,NA,"11-City: Large",39.312016,-76.613209,2407,"1-Metropolitan Area",77807,5109.6,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/MD/Baltimore%20City%20Public%20School%20System/MD%20Baltimore%20City%20Public%20School%20System%202023.pdf"
"162","MD","Maryland","41282",2020,"board of education of anne arundel county","School District",2182951319,195973167,64243619,0,1859904000,0,1779032051,0,"44500305",1405044746,1481594562,0,"2400060","anne arundel county public schools",84984,5787,"1457055000","1501275000",83044,5957.47,"1469198000","1465525000","Anne Arundel County","Annapolis",21401,NA,"21-Suburb: Large",38.97612,-76.559401,2404,"1-Metropolitan Area",83163,6013.61,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/MD/Board%20of%20Education%20of%20Anne%20Arundel%20County/MD%20Board%20of%20Education%20of%20Anne%20Arundel%20County%202020.pdf"
"163","MD","Maryland","41282",2021,"board of education of anne arundel county","School District",2408740296,190874105,76712926,0,2064794000,0,1823887212,0,"47862078",1440838073,1460219112,0,"2400060","anne arundel county public schools",84984,5787,"1457055000","1501275000",83044,5957.47,"1469198000","1465525000","Anne Arundel County","Annapolis",21401,NA,"21-Suburb: Large",38.97612,-76.559401,2404,"1-Metropolitan Area",83163,6013.61,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/MD/Board%20of%20Education%20of%20Anne%20Arundel%20County/MD%20Board%20of%20Education%20of%20Anne%20Arundel%20County%202021.pdf"
"164","MD","Maryland","41282",2022,"board of education of anne arundel county","School District",2579835716,226110835,59724128,0,2234317354,0,2021456788,362816576,"46744430",1541721301,1668980363,-2591026141,"2400060","anne arundel county public schools",84984,5787,"1457055000","1501275000",83044,5957.47,"1469198000","1465525000","Anne Arundel County","Annapolis",21401,NA,"21-Suburb: Large",38.97612,-76.559401,2404,"1-Metropolitan Area",83163,6013.61,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/MD/Board%20of%20Education%20of%20Anne%20Arundel%20County/MD%20Board%20of%20Education%20of%20Anne%20Arundel%20County%202022.pdf"
"165","MD","Maryland","41282",2023,"board of education of anne arundel county","School District",1499114588,259651188,79902429,NA,1125188289,NA,2203724121,380165405,"47473936",1513474156,1807825938,-2445145587,"2400060","anne arundel county public schools",84984,5787,"1457055000","1501275000",83044,5957.47,"1469198000","1465525000","Anne Arundel County","Annapolis",21401,NA,"21-Suburb: Large",38.97612,-76.559401,2404,"1-Metropolitan Area",83163,6013.61,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/MD/Board%20of%20Education%20of%20Anne%20Arundel%20County/MD%20Board%20of%20Education%20of%20Anne%20Arundel%20County%202023.pdf"
"166","MD","Maryland","1268506",2020,"board of education of baltimore county","School District",2428010000,98823000,137969000,0,2045949000,0,2243115000,0,"30252000",2125318000,1955757000,-1159904000,"2400120","baltimore county public schools",115038,7629.7,"2001257000","1948149000",111084,7821.41,"2000658000","1930683000","Baltimore County","Towson",21204,NA,"21-Suburb: Large",39.404025,-76.63021,2403,"1-Metropolitan Area",111136,7684.77,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/MD/Board%20of%20Education%20Baltimore%20County/MD%20Board%20of%20Education%20Baltimore%20County%202020.pdf"
"167","MD","Maryland","1268506",2021,"board of education of baltimore county","School District",2788047000,104582000,116025000,0,2420620000,0,2315816000,0,"37404000",2163344000,1948422000,0,"2400120","baltimore county public schools",115038,7629.7,"2001257000","1948149000",111084,7821.41,"2000658000","1930683000","Baltimore County","Towson",21204,NA,"21-Suburb: Large",39.404025,-76.63021,2403,"1-Metropolitan Area",111136,7684.77,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/MD/Board%20of%20Education%20Baltimore%20County/MD%20Board%20of%20Education%20Baltimore%20County%202021.pdf"
"168","MD","Maryland","1268506",2022,"board of education of baltimore county","School District",2205773000,172099000,98387,0,1746250,0,2519137000,433236000,"39188000",2065036000,2024680000,-1424545000,"2400120","baltimore county public schools",115038,7629.7,"2001257000","1948149000",111084,7821.41,"2000658000","1930683000","Baltimore County","Towson",21204,NA,"21-Suburb: Large",39.404025,-76.63021,2403,"1-Metropolitan Area",111136,7684.77,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/MD/Board%20of%20Education%20of%20Baltimore%20County/MD%20Board%20of%20Education%20of%20Baltimore%20County%202022.pdf"
"169","MD","Maryland","1268506",2023,"board of education of baltimore county","School District",1843826271,205386441,126997000,NA,1343248751,NA,2635871171,408074350,"40409622",2330909039,2372676347,-1503420674,"2400120","baltimore county public schools",115038,7629.7,"2001257000","1948149000",111084,7821.41,"2000658000","1930683000","Baltimore County","Towson",21204,NA,"21-Suburb: Large",39.404025,-76.63021,2403,"1-Metropolitan Area",111136,7684.77,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/MD/Board%20of%20Education%20Baltimore%20County/MD%20Board%20of%20Education%20Baltimore%20County%202023.pdf"
"170","MD","Maryland","41713",2020,"howard county public school system","School District",1031229897,101872185,50666596,0,849712337,0,1382725812,0,"12040282",1112467221,1082067035,0,"2400420","howard county public schools",58868,4324.5,"1085574000","1054436000",57293,4241,"1158890000","1083360000","Howard County","Ellicott City",21042,NA,"21-Suburb: Large",39.235639,-76.889606,2407,"1-Metropolitan Area",57325,4258.4,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/MD/Howard%20County%20Public%20School%20System/MD%20Howard%20County%20Public%20School%20System%202020.pdf"
"171","MD","Maryland","41713",2021,"howard county public school system","School District",1279348296,113439554,55884306,0,1080270015,0,1487962553,0,"12951395",1149382548,1173579707,0,"2400420","howard county public schools",58868,4324.5,"1085574000","1054436000",57293,4241,"1158890000","1083360000","Howard County","Ellicott City",21042,NA,"21-Suburb: Large",39.235639,-76.889606,2407,"1-Metropolitan Area",57325,4258.4,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/MD/Howard%20County%20Public%20School%20System/MD%20Howard%20County%20Public%20School%20System%202021.pdf"
