"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"0500000US37057","Davidson County, North Carolina","66245","2124","4.8","1.6","4.3","1.6","12.5","2.6","10.5","2.5","15.0","2.5","21.3","2.9","11.3","2.2","12.1","2.4","5.2","1.8","2.9","0.9","52205","3444","70766","5390","34.3","(X)","(X)","(X)","(X)","(X)","45891","2427","4.5","2.1","2.2","1.2","5.8","2.2","11.1","3.0","13.0","2.8","23.9","3.5","13.3","2.7","15.0","3.2","7.3","2.7","4.0","1.3","63018","3806","83453","7847","(X)","(X)","32.5","(X)","(X)","(X)","34763","2362","1.1","0.8","1.8","1.2","3.8","1.9","9.5","3.7","13.3","3.0","23.8","4.0","14.9","3.4","17.1","3.9","9.6","3.5","5.1","1.8","72753","4515","N","N","(X)","(X)","(X)","(X)","(X)","(X)","20354","2347","8.2","3.4","9.1","4.1","26.9","5.6","10.8","4.5","17.8","4.8","14.9","3.9","6.5","2.7","4.9","3.1","0.5","0.6","0.3","0.6","28300","6599","40052","4124","(X)","(X)","(X)","(X)","36.6","(X)",
"0500000US37063","Durham County, North Carolina","138497","2458","5.5","1.4","3.1","0.9","5.7","1.2","10.0","2.0","11.3","1.9","17.0","2.2","12.7","1.8","17.0","1.7","8.3","1.5","9.4","1.2","71403","1894","99245","5502","32.4","(X)","(X)","(X)","(X)","(X)","77125","4209","3.8","1.4","1.4","0.9","2.6","1.0","8.0","2.5","11.2","2.7","14.6","2.6","11.1","2.4","22.6","2.6","11.3","2.0","13.5","1.9","93997","6185","122770","8368","(X)","(X)","36.9","(X)","(X)","(X)","54345","3891","0.6","0.5","0.8","0.8","2.1","1.0","2.7","1.2","7.2","2.1","13.2","2.9","13.2","3.1","27.9","3.2","14.0","2.5","18.4","2.6","117212","8185","N","N","(X)","(X)","(X)","(X)","(X)","(X)","61372","4712","8.2","2.3","5.4","1.7","10.1","2.6","12.9","3.4","12.5","2.9","19.1","3.5","13.5","2.9","9.6","2.1","4.8","2.3","3.9","1.0","50649","4544","67388","5510","(X)","(X)","(X)","(X)","25.0","(X)",
"0500000US37067","Forsyth County, North Carolina","155985","2725","6.6","1.1","4.3","0.8","10.5","1.6","9.0","1.5","13.0","1.6","16.1","1.5","13.0","1.4","14.8","1.4","6.3","1.1","6.4","1.0","59879","2797","84377","3833","39.2","(X)","(X)","(X)","(X)","(X)","95205","3473","3.8","1.1","2.0","0.9","6.2","1.8","8.6","1.9","10.2","2.1","17.8","2.0","14.3","1.8","19.3","2.1","8.6","1.4","9.2","1.5","76616","3295","103329","5631","(X)","(X)","42.2","(X)","(X)","(X)","67619","3193","1.1","0.5","1.1","0.6","2.5","0.9","4.4","1.2","8.6","1.9","18.4","2.6","15.3","2.1","24.6","2.5","11.5","2.1","12.5","2.2","96176","8049","124312","7466","(X)","(X)","(X)","(X)","(X)","(X)","60780","3101","12.9","2.4","8.4","1.9","17.3","3.0","10.2","2.3","17.6","2.9","13.5","2.7","9.2","1.8","7.2","1.7","2.1","1.2","1.7","0.8","35780","2812","50973","4300","(X)","(X)","(X)","(X)","33.1","(X)",
"0500000US37069","Franklin County, North Carolina","26689","1191","3.2","1.9","6.1","2.9","10.3","4.0","6.4","2.8","12.4","3.4","19.4","4.7","13.4","4.3","19.6","4.2","4.3","1.6","4.9","2.2","64064","11023","78278","6600","41.4","(X)","(X)","(X)","(X)","(X)","18927","1662","3.1","2.1","4.5","3.0","7.8","4.2","4.4","2.3","10.5","3.5","20.6","5.9","16.3","5.9","19.8","4.7","6.0","2.3","7.0","3.1","73773","7613","88596","8785","(X)","(X)","40.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","85038","15142","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7762","1274","8.1","5.6","8.3","5.5","15.3","7.2","12.6","8.1","16.4","7.3","19.0","10.0","6.4","5.2","13.9","7.7","0.0","2.6","0.0","2.6","38972","6564","47978","6828","(X)","(X)","(X)","(X)","36.1","(X)",
"0500000US37071","Gaston County, North Carolina","93913","1561","6.1","1.3","6.8","1.4","9.8","1.8","8.1","1.7","14.5","2.1","19.1","1.9","11.8","1.9","13.4","1.8","5.5","1.2","4.9","1.1","54734","4119","74203","4151","41.9","(X)","(X)","(X)","(X)","(X)","59532","3007","4.6","1.5","3.2","1.5","7.1","1.8","6.8","1.8","13.6","2.5","18.5","2.5","14.6","2.2","17.6","2.3","7.4","1.6","6.8","1.6","70160","5199","86760","4353","(X)","(X)","42.6","(X)","(X)","(X)","41507","2425","1.5","0.9","2.2","1.5","4.1","1.7","4.1","1.3","10.3","2.0","18.6","2.6","16.6","2.8","23.1","2.9","10.1","2.2","9.3","2.2","88345","9439","104623","5517","(X)","(X)","(X)","(X)","(X)","(X)","34381","2611","10.2","3.1","12.5","2.7","14.4","3.3","11.3","3.3","16.4","3.4","19.9","3.6","6.7","2.6","5.1","2.4","1.8","1.4","1.6","1.2","36033","3553","49496","6614","(X)","(X)","(X)","(X)","40.0","(X)",
"0500000US37081","Guilford County, North Carolina","212574","3591","7.3","1.2","3.5","0.8","8.4","1.2","9.0","1.3","13.9","1.4","17.8","1.7","12.5","1.5","15.1","1.2","5.5","0.8","6.9","0.9","60734","2760","83524","3186","41.2","(X)","(X)","(X)","(X)","(X)","132652","4266","4.6","1.2","2.3","1.0","6.0","1.3","6.4","1.4","11.4","1.5","17.9","1.9","14.9","1.8","19.5","1.8","7.4","1.2","9.7","1.3","76738","3100","99686","3941","(X)","(X)","43.9","(X)","(X)","(X)","91701","3955","2.1","0.8","1.7","1.1","3.0","1.1","3.1","1.0","9.4","1.5","16.1","2.1","16.7","2.3","24.1","2.1","10.1","1.7","13.7","1.9","96751","4675","120417","5018","(X)","(X)","(X)","(X)","(X)","(X)","79922","4132","12.2","2.3","5.7","1.4","14.0","2.3","13.9","2.1","18.2","2.8","16.9","2.6","8.6","2.3","6.3","1.5","2.1","0.9","2.2","1.1","38462","2896","54359","5936","(X)","(X)","(X)","(X)","35.9","(X)",
"0500000US37085","Harnett County, North Carolina","49555","932","4.9","1.7","4.7","1.3","8.5","1.8","10.5","2.2","11.6","2.4","18.4","2.9","17.3","2.8","15.5","2.7","3.8","1.1","4.8","1.5","62478","4647","76706","4235","41.8","(X)","(X)","(X)","(X)","(X)","34964","1473","4.5","2.2","2.1","1.1","5.5","1.8","9.0","2.7","11.5","2.8","18.6","3.7","19.5","3.6","18.9","3.5","3.7","1.2","6.6","2.1","73711","4091","86940","5448","(X)","(X)","42.9","(X)","(X)","(X)","26159","1613","1.2","0.9","1.7","1.2","4.1","1.9","6.4","2.7","9.7","3.0","18.3","3.9","21.8","4.3","23.5","4.4","4.5","1.4","8.8","2.8","81041","3945","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14591","1413","6.8","2.3","10.9","4.1","16.8","4.4","15.2","4.4","13.3","4.2","19.7","5.7","10.3","4.8","5.5","3.5","0.9","1.1","0.5","0.5","35181","4630","45491","4224","(X)","(X)","(X)","(X)","36.9","(X)",
"0500000US37089","Henderson County, North Carolina","50136","1729","5.6","1.7","2.9","1.3","8.2","2.1","10.1","2.6","14.2","2.9","20.1","3.3","11.7","2.6","16.0","2.6","5.7","1.7","5.8","2.0","59669","4005","82018","6067","30.9","(X)","(X)","(X)","(X)","(X)","32183","2171","3.9","1.7","3.1","1.8","4.7","2.0","8.1","3.0","12.8","3.5","18.2","3.6","13.1","3.4","21.2","4.0","6.8","2.1","8.1","2.9","73434","9845","97419","8931","(X)","(X)","31.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90075","8891","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17953","2039","10.1","4.0","3.2","1.7","15.9","4.8","15.9","5.2","14.5","4.1","21.3","6.0","8.5","3.9","5.8","3.1","3.1","2.4","1.6","1.7","38348","5350","50996","4842","(X)","(X)","(X)","(X)","28.3","(X)",
"0500000US37097","Iredell County, North Carolina","73434","1555","3.9","1.1","3.6","1.1","7.9","1.7","7.7","1.5","12.6","2.0","18.0","2.3","12.6","2.0","16.6","1.9","7.8","1.5","9.3","1.8","69410","3287","94756","4836","35.5","(X)","(X)","(X)","(X)","(X)","49651","2284","2.3","0.9","2.0","1.1","3.8","1.3","4.9","1.7","10.7","2.0","19.6","2.9","13.8","2.3","20.7","2.7","9.0","1.8","13.1","2.7","85201","4921","113585","6733","(X)","(X)","36.8","(X)","(X)","(X)","38701","2264","1.6","0.8","0.7","0.6","2.6","1.2","3.2","1.2","9.0","2.2","17.0","2.9","14.5","2.7","24.1","3.2","10.7","2.4","16.5","3.4","103198","7934","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23783","2073","8.1","2.8","6.8","2.3","17.0","4.7","14.4","3.7","16.5","3.8","16.1","4.2","7.7","3.4","7.9","3.0","4.1","2.7","1.4","1.2","39068","6483","52310","4596","(X)","(X)","(X)","(X)","31.5","(X)",
"0500000US37101","Johnston County, North Carolina","82113","1827","6.8","2.0","3.5","1.3","8.3","2.1","5.1","1.6","9.9","2.5","20.1","3.9","14.7","2.8","19.4","3.7","8.5","2.3","3.7","1.4","69394","5185","82627","5732","30.3","(X)","(X)","(X)","(X)","(X)","59021","2821","4.9","2.0","1.4","1.2","5.1","2.6","4.4","1.8","9.0","3.1","19.1","3.5","17.6","4.0","24.0","4.5","9.6","3.1","4.9","2.0","85821","8233","93494","6626","(X)","(X)","33.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","95571","7060","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23092","3034","13.8","5.1","9.6","3.7","17.4","5.5","8.0","3.7","11.6","4.0","19.8","7.9","10.9","4.9","6.6","4.6","1.6","2.4","0.7","0.9","36039","13075","48620","8530","(X)","(X)","(X)","(X)","23.3","(X)",
"0500000US37109","Lincoln County, North Carolina","36361","980","3.7","1.8","4.2","1.8","6.3","2.1","7.5","2.6","11.3","3.2","17.4","3.4","15.8","3.8","16.7","3.0","8.1","2.5","9.1","2.8","74201","7710","93082","7381","40.7","(X)","(X)","(X)","(X)","(X)","27371","1599","1.8","1.4","3.3","2.0","3.5","1.9","5.7","2.7","10.1","3.1","18.4","4.1","17.1","4.5","20.0","4.1","9.0","3.0","11.3","3.6","83404","6203","104963","8952","(X)","(X)","39.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","98129","8475","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8990","1386","10.1","7.2","7.4","5.5","14.9","7.1","14.5","7.0","15.6","7.7","15.4","7.0","9.2","5.4","7.3","4.7","3.1","3.0","2.5","2.5","39278","10565","52395","8366","(X)","(X)","(X)","(X)","45.2","(X)",
"0500000US37119","Mecklenburg County, North Carolina","458344","3745","4.8","0.6","2.2","0.4","5.9","0.6","7.3","0.7","12.2","1.0","17.6","1.0","12.7","1.0","16.8","1.0","8.5","0.6","11.9","0.7","74890","2150","109308","3232","35.0","(X)","(X)","(X)","(X)","(X)","268275","6473","2.9","0.6","1.5","0.4","4.2","0.7","5.4","0.8","9.8","1.2","16.0","1.3","12.4","1.2","19.3","1.2","11.6","1.0","16.9","1.1","94556","2917","133752","4602","(X)","(X)","36.8","(X)","(X)","(X)","187941","5806","0.9","0.4","0.8","0.4","1.9","0.5","2.9","0.6","6.2","1.1","13.8","1.4","12.5","1.3","22.9","1.4","15.6","1.3","22.4","1.5","120465","5211","160516","5445","(X)","(X)","(X)","(X)","(X)","(X)","190069","6153","8.0","1.2","3.7","0.7","8.9","1.2","10.2","1.2","16.8","1.9","19.8","1.8","12.7","1.7","12.0","1.2","3.7","0.7","4.3","0.8","52770","2978","71056","3764","(X)","(X)","(X)","(X)","31.1","(X)",
"0500000US37125","Moore County, North Carolina","43554","1598","3.4","1.4","5.8","2.3","7.1","2.5","8.2","2.5","10.1","2.4","19.9","4.2","12.9","3.2","13.2","3.2","9.6","2.1","9.7","2.6","67160","8775","98660","8714","37.3","(X)","(X)","(X)","(X)","(X)","28445","2210","3.0","2.1","0.8","0.8","4.3","2.7","4.8","2.6","11.4","3.3","17.6","5.1","15.4","4.5","16.6","4.3","12.7","3.2","13.3","3.9","88172","8374","119339","12381","(X)","(X)","37.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","107183","12435","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15109","2067","7.9","3.2","15.3","6.1","13.9","6.0","14.6","5.4","10.1","4.5","19.5","7.2","6.0","4.5","6.7","3.9","3.8","3.7","2.2","1.9","33693","7014","54385","10671","(X)","(X)","(X)","(X)","33.5","(X)",
"0500000US37127","Nash County, North Carolina","38029","1302","6.4","2.7","5.4","2.6","7.6","2.7","11.2","3.6","12.8","3.1","20.3","4.4","13.2","3.9","12.5","2.7","6.8","2.6","3.8","1.8","56560","5907","75812","7871","39.6","(X)","(X)","(X)","(X)","(X)","23845","1822","2.8","2.2","1.8","1.6","5.7","2.9","6.7","3.5","9.2","3.4","24.5","4.9","15.1","4.8","18.4","3.9","9.9","3.9","5.9","2.8","74070","6209","96972","12163","(X)","(X)","42.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","93562","8403","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14184","1804","14.2","6.9","11.2","6.0","11.6","5.1","17.5","6.5","18.6","5.7","14.3","6.4","8.4","5.2","2.9","2.3","1.0","0.8","0.3","0.4","33326","4260","38609","4727","(X)","(X)","(X)","(X)","34.3","(X)",
"0500000US37129","New Hanover County, North Carolina","103762","2532","6.2","1.6","3.4","1.2","7.3","1.7","5.9","1.4","13.8","2.7","19.2","2.6","11.3","2.1","16.6","2.1","6.5","1.5","9.7","1.5","66097","3160","98695","6089","34.4","(X)","(X)","(X)","(X)","(X)","56874","3074","2.1","1.2","0.7","0.5","4.1","1.8","4.1","1.5","11.5","3.1","19.3","3.3","11.9","2.8","22.3","3.5","9.6","2.3","14.5","2.4","91861","8351","129819","9184","(X)","(X)","34.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","103716","8625","N","N","(X)","(X)","(X)","(X)","(X)","(X)","46888","2941","11.9","3.4","6.8","2.6","12.1","3.3","8.5","2.3","17.3","4.8","19.2","4.9","9.3","3.1","8.7","2.5","2.5","1.3","3.5","2.1","42391","5312","58322","7583","(X)","(X)","(X)","(X)","33.3","(X)",
"0500000US37133","Onslow County, North Carolina","73121","2635","6.2","2.0","3.8","1.5","9.9","3.1","7.9","2.4","17.2","3.6","25.0","3.7","10.6","2.6","10.6","2.5","3.3","1.3","5.5","2.1","55534","3842","74114","9310","40.8","(X)","(X)","(X)","(X)","(X)","51609","2866","6.6","2.7","2.0","1.3","5.8","2.6","8.2","2.8","13.6","3.5","27.2","5.0","12.7","3.4","12.9","3.3","4.3","1.8","6.7","2.3","63820","5478","83352","11302","(X)","(X)","45.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","70060","5659","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21512","2887","7.1","4.0","8.1","4.2","20.3","8.3","7.1","3.9","27.4","7.6","17.5","5.1","4.2","2.7","5.0","3.6","0.9","1.0","2.4","2.9","40965","4540","49206","9794","(X)","(X)","(X)","(X)","28.8","(X)",
"0500000US37135","Orange County, North Carolina","56263","1978","8.5","2.3","1.8","0.9","8.5","2.3","6.8","2.0","9.9","2.3","10.2","2.1","13.0","2.7","15.1","2.8","10.7","2.6","15.7","2.3","80294","3997","115819","7490","30.1","(X)","(X)","(X)","(X)","(X)","33217","2625","2.2","1.5","0.7","0.7","5.6","2.3","2.6","1.7","7.7","2.8","8.6","2.4","12.6","3.2","21.2","3.9","14.4","4.2","24.4","3.4","120179","10257","156167","10174","(X)","(X)","27.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","130417","15410","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23046","2415","17.8","5.3","3.3","1.9","12.6","4.6","12.7","4.1","13.7","4.1","13.1","3.5","13.4","4.3","5.7","3.0","4.7","2.3","3.0","1.6","39289","6346","56200","6861","(X)","(X)","(X)","(X)","33.1","(X)",
"0500000US37147","Pitt County, North Carolina","75578","1506","12.5","2.6","6.6","1.6","10.4","2.7","11.5","2.5","13.2","2.5","15.4","2.6","10.8","2.2","10.2","1.7","5.7","1.3","3.8","1.2","44450","4511","66825","4560","49.7","(X)","(X)","(X)","(X)","(X)","38101","2667","8.2","3.1","3.4","1.8","9.9","3.5","8.4","2.5","11.2","3.2","12.9","3.2","13.3","3.2","16.1","3.0","9.9","2.5","6.7","2.3","69182","10557","87118","5503","(X)","(X)","48.7","(X)","(X)","(X)","22849","2184","1.5","1.0","0.4","0.5","2.0","1.6","6.5","2.8","9.0","3.6","12.2","4.0","17.3","4.0","24.0","4.7","16.3","4.1","10.9","3.7","103881","13387","N","N","(X)","(X)","(X)","(X)","(X)","(X)","37477","2862","19.0","4.6","9.9","2.9","12.3","3.3","14.6","4.2","14.3","4.3","15.7","3.8","8.2","2.7","3.9","1.9","1.3","1.3","0.9","0.9","30930","2566","43934","6952","(X)","(X)","(X)","(X)","49.0","(X)",
"0500000US37151","Randolph County, North Carolina","55948","1599","5.9","1.9","4.1","1.6","8.7","2.3","11.1","2.3","13.9","2.4","21.7","3.5","12.5","2.6","14.5","3.1","4.1","1.5","3.5","1.4","57367","4391","70020","4618","35.8","(X)","(X)","(X)","(X)","(X)","37981","2423","5.3","2.3","2.1","1.5","3.4","1.9","9.4","2.5","15.6","3.6","20.5","3.8","15.4","3.0","19.4","4.3","5.3","2.3","3.6","1.7","66107","4964","79086","5356","(X)","(X)","33.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","78972","8707","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17967","2348","9.2","4.0","8.7","4.1","19.7","5.5","18.4","5.9","9.9","4.1","21.1","6.5","6.2","4.2","4.7","3.5","1.2","1.6","1.0","1.1","31503","3586","44400","6531","(X)","(X)","(X)","(X)","37.1","(X)",
"0500000US37155","Robeson County, North Carolina","43529","720","13.2","1.7","8.2","1.4","12.8","1.9","13.8","2.2","13.1","2.1","16.8","2.2","10.1","2.0","7.7","1.6","2.6","0.9","1.7","0.5","37008","3476","53798","2717","36.9","(X)","(X)","(X)","(X)","(X)","28498","1308","8.0","2.1","5.3","1.6","10.8","2.4","13.6","2.7","13.6","2.7","19.2","2.9","13.1","2.7","11.0","2.4","3.3","1.2","2.1","0.8","48738","3128","64355","3739","(X)","(X)","38.5","(X)","(X)","(X)","16036","1269","3.5","2.1","2.2","1.4","8.6","2.8","11.9","3.2","12.0","3.6","17.7","3.9","19.2","4.2","15.8","3.9","5.8","2.2","3.2","1.4","66196","12581","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15031","1224","25.2","4.2","14.7","3.3","16.7","3.8","13.8","4.0","12.3","3.6","11.6","3.5","3.1","2.0","0.8","0.7","0.9","0.9","1.0","0.7","20723","2711","30723","4882","(X)","(X)","(X)","(X)","32.8","(X)",
"0500000US37157","Rockingham County, North Carolina","38481","1437","8.5","2.7","9.4","2.7","15.1","3.4","9.6","2.4","11.4","2.9","16.2","3.6","15.4","3.0","8.3","2.8","2.3","1.3","3.8","1.8","42901","5420","64225","7594","38.4","(X)","(X)","(X)","(X)","(X)","24446","1879","8.9","3.9","3.7","2.8","8.5","3.8","7.0","2.5","10.8","3.1","20.9","4.6","20.5","4.8","11.3","3.9","2.9","2.0","5.3","2.8","62689","6187","79020","10818","(X)","(X)","44.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","75939","4285","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14035","1623","9.6","4.4","18.9","5.6","26.3","7.6","14.3","5.6","11.4","5.3","10.6","4.5","7.1","4.6","0.5","0.7","0.9","0.9","0.5","0.7","22619","4228","35403","6488","(X)","(X)","(X)","(X)","27.3","(X)",
"0500000US37159","Rowan County, North Carolina","57024","1888","7.9","2.3","3.8","1.6","11.1","2.6","9.3","2.3","11.9","2.7","20.8","2.8","14.6","2.9","11.4","2.2","5.3","1.8","4.0","1.1","56408","3180","70309","4294","40.3","(X)","(X)","(X)","(X)","(X)","38582","2224","7.4","2.9","2.7","1.9","10.1","3.1","5.7","2.2","10.4","3.1","17.6","3.4","18.1","3.9","14.8","3.1","7.5","2.6","5.5","1.6","68412","4419","81943","5872","(X)","(X)","42.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","84677","6450","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18442","1974","12.0","4.0","5.5","2.7","13.7","4.4","19.6","6.1","13.3","3.8","25.3","5.4","7.3","3.8","2.0","1.5","0.5","0.6","0.7","1.1","34726","3750","42044","3865","(X)","(X)","(X)","(X)","34.9","(X)",
"0500000US37171","Surry County, North Carolina","30317","965","4.7","1.8","5.3","1.7","12.4","2.5","11.2","2.9","12.3","2.8","22.0","4.0","13.7","2.8","12.2","3.2","2.7","1.2","3.4","1.5","51950","2531","78927","12793","41.0","(X)","(X)","(X)","(X)","(X)","21952","1357","4.4","2.5","3.2","1.9","7.4","2.8","10.7","3.8","13.1","3.6","22.5","4.7","16.5","3.7","14.6","4.1","3.9","1.6","3.8","2.0","60854","8104","89282","17258","(X)","(X)","43.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","73874","5056","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8365","1149","8.8","4.1","10.7","4.2","22.8","6.0","13.7","4.9","11.0","4.6","20.2","6.9","5.8","3.8","5.9","4.8","0.0","2.4","1.1","1.3","28780","7510","47149","13431","(X)","(X)","(X)","(X)","31.9","(X)",
"0500000US37179","Union County, North Carolina","83407","1084","2.9","0.9","1.1","0.6","4.7","1.1","6.9","1.6","9.6","1.8","16.8","2.2","14.7","2.2","18.2","2.4","11.2","1.6","13.9","1.6","86606","4821","119252","5879","43.1","(X)","(X)","(X)","(X)","(X)","68695","1900","2.5","1.0","0.7","0.4","2.5","0.9","5.8","1.8","6.7","1.6","16.5","2.3","16.1","2.5","20.2","2.7","12.5","1.9","16.5","1.9","98242","6803","131578","6835","(X)","(X)","42.6","(X)","(X)","(X)","56652","2201","1.5","0.7","0.5","0.4","1.3","0.8","4.6","2.0","6.3","1.8","14.6","2.4","15.4","2.9","22.3","3.0","14.0","2.5","19.6","2.3","114420","6535","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14712","1958","6.1","2.9","3.8","2.7","15.7","5.4","12.2","5.6","23.8","7.4","18.9","5.2","8.3","3.8","7.5","3.2","2.2","1.9","1.5","1.1","41541","2657","54736","7445","(X)","(X)","(X)","(X)","43.4","(X)",
"0500000US37183","Wake County, North Carolina","439911","4545","4.7","0.8","2.5","0.4","5.3","0.6","6.6","0.7","9.0","0.9","13.9","1.0","12.6","1.0","18.8","1.2","11.0","0.8","15.7","0.9","91299","3364","119322","2620","32.8","(X)","(X)","(X)","(X)","(X)","291123","6776","2.5","0.7","1.5","0.5","2.8","0.6","4.7","0.8","6.3","0.9","12.1","1.2","12.8","1.2","22.6","1.6","14.4","1.1","20.3","1.2","114236","4278","141982","3640","(X)","(X)","34.4","(X)","(X)","(X)","229513","5770","1.1","0.4","0.5","0.2","1.3","0.5","2.9","0.7","5.1","1.0","10.0","1.1","13.4","1.5","23.8","1.8","17.2","1.3","24.8","1.5","131566","5626","160978","4263","(X)","(X)","(X)","(X)","(X)","(X)","148788","6938","10.1","1.9","4.4","1.1","10.9","1.7","10.2","1.5","13.9","2.0","18.3","1.9","11.6","1.7","10.9","1.5","3.9","1.0","5.8","1.0","50561","2599","71200","3326","(X)","(X)","(X)","(X)","28.5","(X)",
"0500000US37191","Wayne County, North Carolina","46932","1466","6.7","2.0","4.7","1.7","13.3","2.5","11.9","2.7","14.6","2.7","16.4","3.3","11.1","2.1","13.9","3.4","4.3","1.7","3.2","1.4","47595","5786","67175","5009","31.0","(X)","(X)","(X)","(X)","(X)","30749","1970","3.5","1.9","2.2","1.5","8.7","2.8","9.7","3.3","14.5","3.5","18.6","4.6","12.8","3.1","19.3","4.9","6.0","2.4","4.8","2.1","64760","4745","81925","6477","(X)","(X)","31.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","91371","8400","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16183","1839","14.3","5.2","9.9","3.8","21.7","5.7","15.3","5.8","17.0","5.3","11.9","4.1","5.7","3.3","3.6","2.8","0.5","0.8","0.1","0.2","27370","4312","35452","4213","(X)","(X)","(X)","(X)","29.9","(X)",
